Location,Crop,Year,Site_crop_yr,Rep,Soil,EU,Cover Crop,PRE,Yield,Stand Count,Weeds,Weed_Control,Weed_Count,Weed_Biomass,AMBEL,CHEAL,AMATU,POA,AMBTR,TAROF,VERPG,CABPA,GASCI,Nightshade,POLPE,AMARE
Lancaster,Soybean,2019,LAN_SB_19,1,CCFH,111,Y,Y,4604.84591,323709.0262,Y,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,1,CCLT,112,Y,Y,5219.304305,297462.3484,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,NT,201,N,Y,5232.845304,301836.7947,Y,30,5.381957526,54.35777101,0,0,0,0,5.381957526,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCLT,202,Y,N,4522.83595,284339.0095,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCET,203,Y,N,5369.911238,258092.3317,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CT,204,N,Y,4511.395573,275590.1169,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCLT,205,Y,Y,4406.741796,306211.241,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCPT,206,Y,N,4530.663124,301836.7947,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCET,207,Y,Y,4041.568269,253717.8854,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCFH,208,Y,N,3765.541649,288713.4558,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CT,209,N,N,4472.726468,301836.7947,Y,30,75.34740536,13.45489381,0,75.34740536,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCFH,210,Y,Y,4809.779664,253717.8854,Y,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,NT,211,N,N,4907.949662,301836.7947,Y,70,21.5278301,47.36122623,0,21.5278301,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,2,CCPT,212,Y,Y,5597.352936,284339.0095,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCLT,301,Y,N,4281.125597,310585.6873,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCET,302,Y,Y,4781.73644,284339.0095,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,NT,303,N,N,5199.376847,319334.5799,Y,99.9,16.14587258,3.767370268,0,0,0,16.14587258,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCPT,304,Y,Y,5410.370288,249343.4391,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCPT,305,Y,N,4788.285349,328083.4725,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCFH,306,Y,Y,4938.901266,258092.3317,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCFH,307,Y,N,4691.937487,284339.0095,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,NT,308,N,Y,5098.205266,231845.6539,Y,80,5.381957526,41.44107295,0,5.381957526,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CT,309,N,Y,4818.777301,301836.7947,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCET,310,Y,N,5191.290278,319334.5799,Y,80,5.381957526,0.005381958,0,5.381957526,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CT,311,N,N,4803.644741,306211.241,Y,20,145.3128532,36.05911542,0,64.58349031,0,80.72936288,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,3,CCLT,312,Y,Y,5505.152791,310585.6873,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCPT,401,Y,N,5193.528645,293087.9021,Y,85,5.381957526,1.614587258,0,0,0,0,5.381957526,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,NT,402,N,Y,5199.769497,266841.2243,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCET,403,Y,Y,5715.533114,253717.8854,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCFH,404,Y,N,5503.340761,293087.9021,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCPT,405,Y,Y,5862.089276,236220.1002,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCLT,406,Y,N,2577.940327,78740.03341,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCLT,407,Y,Y,5442.158847,349955.704,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCET,408,Y,N,5212.88341,258092.3317,Y,75,5.381957526,3.229174515,0,0,0,5.381957526,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,NT,409,N,N,5360.647841,227471.2076,Y,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CT,410,N,Y,5471.527873,288713.4558,Y,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CCFH,411,Y,Y,5242.33703,345581.2577,Y,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster,Soybean,2019,LAN_SB_19,4,CT,412,N,N,6136.581229,319334.5799,Y,30,43.0556602,9.687523546,0,5.381957526,0,37.67370268,0,0,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CT,101,N,N,3769.13202,139982.2816,Y,40,144.1282109,4.165555227,0,8.331110454,71.64754991,20.82777614,0,14.99599882,13.32977673,14.99599882,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,NT,102,N,N,4580.917838,192475.6372,Y,45,80.81177141,4.857037395,0,10.83044359,12.49666568,11.66355464,0,14.99599882,28.32577554,1.666222091,0.833111045,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCET,103,Y,N,4470.708194,161854.5131,Y,40,37.48999704,2.515995357,0,1.666222091,0,9.1642215,0,21.66088718,4.998666273,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCPT,104,Y,N,,,N,,,,,,,,,,,,,,,
Lancaster,Soybean,2020,LAN_SB_20,1,CCFH,105,Y,N,4991.356916,192475.6372,Y,70,34.15755286,0.033324442,0,0.833111045,0,9.1642215,0,15.82910986,8.331110454,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCLT,106,Y,N,4708.779891,236220.1002,Y,97,12.49666568,0.00833111,0,0,3.332444182,0,0,9.1642215,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CT,107,N,Y,4024.567158,109361.1575,Y,98,1.666222091,0.19161554,0,0,0,0.833111045,0,0.833111045,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,NT,108,N,Y,4303.240891,179352.2983,Y,97,18.328443,0.099973325,0,0,0,4.165555227,0,13.32977673,0,0.833111045,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCET,109,Y,Y,4444.117289,201224.5298,Y,98,20.82777614,0.17495332,0,0,0,0.833111045,0,19.99466509,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCPT,110,Y,Y,4342.125597,157480.0668,Y,96,21.66088718,0.158291099,0,0,0,0,0,21.66088718,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCFH,111,Y,Y,4409.478743,161854.5131,Y,93,25.82644241,0.024993331,0,0,0,1.666222091,0,24.16022032,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,1,CCLT,112,Y,Y,4485.995719,231845.6539,Y,99,6.664888363,0.124966657,0,0,0,0,0,6.664888363,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,NT,201,N,Y,4646.227631,196850.0835,Y,93,9.997332545,0.016662221,0,0,4.165555227,1.666222091,0,4.165555227,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCLT,202,Y,N,4770.34098,244968.9928,Y,98,3.332444182,3.040855316,0,0,0.833111045,0,0,2.499333136,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCET,203,Y,N,4840.586784,231845.6539,Y,50,32.49133077,0.016662221,0,1.666222091,13.32977673,10.83044359,0,1.666222091,4.165555227,0.833111045,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CT,204,N,Y,4382.92976,157480.0668,Y,99,4.165555227,0.033324442,0,0,0,0,0,4.165555227,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCLT,205,Y,Y,5097.702569,209973.4224,Y,99,3.332444182,0.091642215,0,0,0,0,0,3.332444182,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCPT,206,Y,N,4891.861865,227471.2076,Y,90,11.66355464,0.083311105,0,2.499333136,0,0,0,5.831777318,2.499333136,0.833111045,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCET,207,Y,Y,4197.448466,183726.7446,Y,99,9.997332545,2.807584223,0,0,0,1.666222091,0,8.331110454,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCFH,208,Y,N,,,N,,,,,,,,,,,,,,,
Lancaster,Soybean,2020,LAN_SB_20,2,CT,209,N,N,3895.940393,100612.2649,Y,85,14.99599882,0.033324442,0,1.666222091,0,3.332444182,0,0,0,2.499333136,5.831777318,1.666222091,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCFH,210,Y,Y,4099.019446,170603.4057,Y,98,3.332444182,1.924486515,0,0,0,0,0,3.332444182,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,NT,211,N,N,4399.436035,174977.852,Y,85,16.66222091,0.074979994,0,0.833111045,0.833111045,4.165555227,0,8.331110454,2.499333136,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,2,CCPT,212,Y,Y,4943.124967,223096.7613,Y,95,4.165555227,0,0,0,0,0,0,4.165555227,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCLT,301,Y,N,4795.148677,113735.6038,Y,97,0.833111045,0.058317773,0,0,0,0,0,0,0.833111045,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCET,302,Y,Y,4687.751965,240594.5465,Y,94,12.49666568,2.107770945,0,0,0,8.331110454,0,4.165555227,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,NT,303,N,N,4788.664898,231845.6539,Y,45,47.48732959,0.049986663,0,3.332444182,30.82510868,2.499333136,0,5.831777318,2.499333136,2.499333136,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCPT,304,Y,Y,4960.840259,249343.4391,Y,99,4.998666273,1.133031022,0,0,0,0,0,4.998666273,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCPT,305,Y,N,4932.837087,253717.8854,Y,75,23.32710927,0.033324442,0,6.664888363,0,1.666222091,0,9.997332545,3.332444182,0.833111045,0,0.833111045,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCFH,306,Y,Y,4758.54426,227471.2076,Y,97,4.165555227,0.758131051,0,0,0,0,0,3.332444182,0,0,0,0.833111045,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCFH,307,Y,N,4705.593024,218722.315,Y,75,26.65955345,0.074979994,0,3.332444182,0.833111045,1.666222091,0,14.16288777,3.332444182,0,0,3.332444182,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,NT,308,N,Y,4598.699383,218722.315,Y,99,6.664888363,0.024993331,0,0,0,0,0,6.664888363,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CT,309,N,Y,4544.255403,131233.389,Y,99,3.332444182,1.133031022,0,0,0,0,0,3.332444182,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCET,310,Y,N,4799.575254,214347.8687,Y,70,17.49533195,0.37489997,0,5.831777318,0,0,0,6.664888363,4.998666273,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CT,311,N,N,4637.561631,161854.5131,Y,79,11.66355464,0,0,3.332444182,0,1.666222091,0,4.165555227,0,1.666222091,0,0.833111045,0,0
Lancaster,Soybean,2020,LAN_SB_20,3,CCLT,312,Y,Y,4643.482075,244968.9928,Y,99,1.666222091,0.024993331,0,0,0,0,0,1.666222091,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCPT,401,Y,N,,,N,,,,,,,,,,,,,,,
Lancaster,Soybean,2020,LAN_SB_20,4,NT,402,N,Y,4715.286128,214347.8687,Y,97,3.332444182,0.974739923,0,0,0,1.666222091,0,1.666222091,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCET,403,Y,Y,4658.069268,201224.5298,Y,90,10.83044359,0.158291099,0,0,0,2.499333136,0,8.331110454,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCFH,404,Y,N,4644.054394,223096.7613,Y,75,42.48866332,0.00833111,0,0,0,0.833111045,0,14.99599882,23.32710927,2.499333136,0,0.833111045,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCPT,405,Y,Y,4734.122475,179352.2983,Y,97,6.664888363,0.00833111,0,0.833111045,0,1.666222091,0,3.332444182,0,0.833111045,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCLT,406,Y,N,4522.542492,174977.852,Y,98,4.165555227,1.124699911,0,1.666222091,0,0.833111045,0,0.833111045,0,0.833111045,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCLT,407,Y,Y,4626.241407,262466.778,Y,99,1.666222091,0.18328443,0,0,0,0,0,1.666222091,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCET,408,Y,N,4792.276231,266841.2243,Y,70,19.16155404,0.049986663,0,0.833111045,0.833111045,3.332444182,0,11.66355464,0.833111045,0,1.666222091,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,NT,409,N,N,4783.295063,240594.5465,Y,65,10.83044359,0.291588866,0,0.833111045,0,0,0,8.331110454,1.666222091,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CT,410,N,Y,4404.897202,139982.2816,Y,96,4.165555227,1.083044359,0,0,0,0,0,4.165555227,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CCFH,411,Y,Y,4756.837037,209973.4224,Y,85,14.99599882,0,0,0,0,0,0,14.99599882,0,0,0,0,0,0
Lancaster,Soybean,2020,LAN_SB_20,4,CT,412,N,N,4946.935806,196850.0835,Y,70,23.32710927,0,0,16.66222091,0,0.833111045,0,1.666222091,0.833111045,0,3.332444182,0,0,0
